   X,    Y,    Latitude,   Longitude, ProbWindSpd64i_201709110600
  42,   49,   26.197862,  -88.737500,            0
  43,   49,   26.195745,  -88.686658,            0
  44,   49,   26.193611,  -88.635817,            0
  45,   49,   26.191459,  -88.584979,            0
  46,   49,   26.189290,  -88.534142,            0
  47,   49,   26.187104,  -88.483308,            0
  48,   49,   26.184902,  -88.432475,            0
  49,   49,   26.182682,  -88.381644,            0
  50,   49,   26.180444,  -88.330814,            0
  51,   49,   26.178190,  -88.279987,            0
  52,   49,   26.175919,  -88.229161,            0
  53,   49,   26.173630,  -88.178338,            0
  54,   49,   26.171325,  -88.127516,            0
  55,   49,   26.169002,  -88.076696,            0
  56,   49,   26.166663,  -88.025879,            0
  57,   49,   26.164306,  -87.975063,            0
  58,   49,   26.161932,  -87.924249,            0
  59,   49,   26.159541,  -87.873437,            0
  60,   49,   26.157133,  -87.822627,            0
  61,   49,   26.154708,  -87.771819,            0
  62,   49,   26.152265,  -87.721014,            0
  63,   49,   26.149806,  -87.670210,            0
  64,   49,   26.147329,  -87.619408,            0
  65,   49,   26.144836,  -87.568609,            0
  66,   49,   26.142325,  -87.517811,            0
  67,   49,   26.139797,  -87.467016,            0
  68,   49,   26.137253,  -87.416222,            0
  69,   49,   26.134691,  -87.365431,            0
  70,   49,   26.132112,  -87.314642,            0
  71,   49,   26.129516,  -87.263855,            0
  72,   49,   26.126903,  -87.213070,            0
  73,   49,   26.124272,  -87.162288,            0
  74,   49,   26.121625,  -87.111508,            0
  75,   49,   26.118961,  -87.060730,            0
  76,   49,   26.116279,  -87.009954,            0
  77,   49,   26.113581,  -86.959180,            0
  78,   49,   26.110865,  -86.908409,            0
  79,   49,   26.108132,  -86.857640,            0
  80,   49,   26.105382,  -86.806873,            0
  81,   49,   26.102616,  -86.756108,            0
  82,   49,   26.099832,  -86.705346,            0
  83,   49,   26.097031,  -86.654586,            0
  84,   49,   26.094213,  -86.603829,            0
  85,   49,   26.091377,  -86.553074,            0
  86,   49,   26.088525,  -86.502321,            0
  87,   49,   26.085656,  -86.451570,            0
  88,   49,   26.082770,  -86.400822,            0
  89,   49,   26.079866,  -86.350077,            0
  90,   49,   26.076946,  -86.299334,            0
  91,   49,   26.074008,  -86.248593,            0
  92,   49,   26.071054,  -86.197855,            0
  93,   49,   26.068082,  -86.147119,            0
  94,   49,   26.065093,  -86.096385,            0
  95,   49,   26.062088,  -86.045655,            0
  96,   49,   26.059065,  -85.994926,            0
  97,   49,   26.056025,  -85.944201,            0
  98,   49,   26.052968,  -85.893477,            0
  99,   49,   26.049894,  -85.842757,            0
 100,   49,   26.046803,  -85.792038,            0
 101,   49,   26.043695,  -85.741323,            0
 102,   49,   26.040570,  -85.690610,            0
 103,   49,   26.037428,  -85.639900,            0
 104,   49,   26.034269,  -85.589192,            0
 105,   49,   26.031092,  -85.538487,            0
 106,   49,   26.027899,  -85.487784,            0
 107,   49,   26.024689,  -85.437085,            0
 108,   49,   26.021461,  -85.386388,            0
 109,   49,   26.018217,  -85.335693,            0
 110,   49,   26.014955,  -85.285001,            0
 111,   49,   26.011677,  -85.234312,            0
 112,   49,   26.008381,  -85.183626,            0
 113,   49,   26.005069,  -85.132943,            0
 114,   49,   26.001739,  -85.082262,            0
 115,   49,   25.998393,  -85.031584,            0
 116,   49,   25.995029,  -84.980909,            0
 117,   49,   25.991648,  -84.930237,            0
 118,   49,   25.988251,  -84.879567,            0
 119,   49,   25.984836,  -84.828900,            0
 120,   49,   25.981404,  -84.778237,            0
 121,   49,   25.977956,  -84.727576,            0
 122,   49,   25.974490,  -84.676917,            0
 123,   49,   25.971007,  -84.626262,            0
 124,   49,   25.967507,  -84.575610,            0
 125,   49,   25.963990,  -84.524960,            0
 126,   49,   25.960456,  -84.474314,            0
 127,   49,   25.956906,  -84.423670,            0
 128,   49,   25.953338,  -84.373030,            0
 129,   49,   25.949753,  -84.322392,            0
 130,   49,   25.946151,  -84.271758,            0
 131,   49,   25.942532,  -84.221126,            0
 132,   49,   25.938896,  -84.170497,            0
 133,   49,   25.935243,  -84.119872,            0
 134,   49,   25.931573,  -84.069249,            0
 135,   49,   25.927886,  -84.018630,            0
 136,   49,   25.924182,  -83.968013,            0
 137,   49,   25.920461,  -83.917400,            0
 138,   49,   25.916724,  -83.866790,            0
 139,   49,   25.912969,  -83.816183,            0
 140,   49,   25.909197,  -83.765579,            0
 141,   49,   25.905408,  -83.714978,            0
 142,   49,   25.901602,  -83.664380,            0
 143,   49,   25.897779,  -83.613785,            0
 144,   49,   25.893939,  -83.563194,            0
 145,   49,   25.890082,  -83.512606,            0
 146,   49,   25.886208,  -83.462021,            0
 147,   49,   25.882318,  -83.411439,            0
 148,   49,   25.878410,  -83.360861,            0
 149,   49,   25.874485,  -83.310285,            0
 150,   49,   25.870543,  -83.259713,            0
 151,   49,   25.866584,  -83.209145,            0
 152,   49,   25.862609,  -83.158579,            0
 153,   49,   25.858616,  -83.108017,            0
 154,   49,   25.854606,  -83.057458,            0
 155,   49,   25.850580,  -83.006903,            0
 156,   49,   25.846536,  -82.956351,            0
 157,   49,   25.842476,  -82.905802,            0
 158,   49,   25.838398,  -82.855256,            0
 159,   49,   25.834304,  -82.804714,            0
 160,   49,   25.830192,  -82.754176,            0
 161,   49,   25.826064,  -82.703640,            0
 162,   49,   25.821918,  -82.653109,            0
 163,   49,   25.817756,  -82.602580,            0
 164,   49,   25.813577,  -82.552055,            0
 165,   49,   25.809380,  -82.501534,            0
 166,   49,   25.805167,  -82.451016,            0
 167,   49,   25.800937,  -82.400501,            0
 168,   49,   25.796690,  -82.349990,            0
 169,   49,   25.792426,  -82.299483,            0
 170,   49,   25.788145,  -82.248979,            0
 171,   49,   25.783847,  -82.198479,            0
 172,   49,   25.779532,  -82.147982,            0
 173,   49,   25.775200,  -82.097489,            0
 174,   49,   25.770851,  -82.046999,            0
 175,   49,   25.766486,  -81.996513,            0
 176,   49,   25.762103,  -81.946031,            0
 177,   49,   25.757704,  -81.895552,            0
 178,   49,   25.753287,  -81.845077,            0
 179,   49,   25.748854,  -81.794605,            0
 180,   49,   25.744403,  -81.744138,            0
 181,   49,   25.739936,  -81.693673,            0
 182,   49,   25.735452,  -81.643213,            0
 183,   49,   25.730951,  -81.592756,            0
 184,   49,   25.726433,  -81.542303,            0
 185,   49,   25.721898,  -81.491854,            0
 186,   49,   25.717346,  -81.441409,            0
 187,   49,   25.712777,  -81.390967,            0
 188,   49,   25.708191,  -81.340529,            0
 189,   49,   25.703589,  -81.290095,            0
 190,   49,   25.698969,  -81.239664,            0
 191,   49,   25.694333,  -81.189238,            0
 192,   49,   25.689680,  -81.138815,            0
 193,   49,   25.685009,  -81.088396,            0
 194,   49,   25.680322,  -81.037981,            0
 195,   49,   25.675618,  -80.987570,            0
 196,   49,   25.670897,  -80.937163,            0
 197,   49,   25.666159,  -80.886760,            0
 198,   49,   25.661405,  -80.836360,            0
 199,   49,   25.656633,  -80.785965,            0
 200,   49,   25.651845,  -80.735573,            0
 201,   49,   25.647039,  -80.685186,            0
 202,   49,   25.642217,  -80.634802,            0
 203,   49,   25.637378,  -80.584423,            0
 204,   49,   25.632522,  -80.534047,            0
 205,   49,   25.627649,  -80.483675,            0
 206,   49,   25.622759,  -80.433308,            0
 207,   49,   25.617852,  -80.382944,            0
 208,   49,   25.612929,  -80.332585,            0
 209,   49,   25.607988,  -80.282229,            0
 210,   49,   25.603031,  -80.231878,            0
 211,   49,   25.598057,  -80.181531,            0
 212,   49,   25.593066,  -80.131188,            0
 213,   49,   25.588058,  -80.080849,            0
 214,   49,   25.583033,  -80.030514,            0
 215,   49,   25.577992,  -79.980183,            0
 216,   49,   25.572933,  -79.929856,            0
 217,   49,   25.567858,  -79.879534,            0
 218,   49,   25.562766,  -79.829216,            0
 219,   49,   25.557657,  -79.778901,            0
 220,   49,   25.552531,  -79.728592,            0
 221,   49,   25.547388,  -79.678286,            0
 222,   49,   25.542229,  -79.627985,            0
 223,   49,   25.537052,  -79.577687,            0
 224,   49,   25.531859,  -79.527395,            0
 225,   49,   25.526649,  -79.477106,            0
 226,   49,   25.521422,  -79.426822,            0
 227,   49,   25.516178,  -79.376542,            0
 228,   49,   25.510918,  -79.326266,            0
 229,   49,   25.505640,  -79.275995,            0
 230,   49,   25.500346,  -79.225728,            0
 231,   49,   25.495035,  -79.175465,            0
 232,   49,   25.489707,  -79.125207,            0
 233,   49,   25.484362,  -79.074953,            0
 234,   49,   25.479001,  -79.024703,            0
 235,   49,   25.473623,  -78.974458,            0
 236,   49,   25.468227,  -78.924217,            0
 237,   49,   25.462815,  -78.873981,            0
 238,   49,   25.457387,  -78.823749,            0
 239,   49,   25.451941,  -78.773522,            0
 240,   49,   25.446479,  -78.723299,            0
 241,   49,   25.441000,  -78.673081,            0
 242,   49,   25.435504,  -78.622867,            0
 243,   49,   25.429991,  -78.572657,            0
   1,   50,   26.315579,  -90.821806,            0
   2,   50,   26.314163,  -90.770885,            0
   3,   50,   26.312730,  -90.719964,            0
   4,   50,   26.311280,  -90.669045,            0
   5,   50,   26.309813,  -90.618127,            0
   6,   50,   26.308329,  -90.567210,            0
   7,   50,   26.306828,  -90.516294,            0
   8,   50,   26.305309,  -90.465380,            0
   9,   50,   26.303773,  -90.414467,            0
  10,   50,   26.302220,  -90.363555,            0
  11,   50,   26.300650,  -90.312645,            0
  12,   50,   26.299063,  -90.261736,            0
  13,   50,   26.297459,  -90.210828,            0
  14,   50,   26.295837,  -90.159922,            0
  15,   50,   26.294199,  -90.109017,            0
  16,   50,   26.292543,  -90.058113,            0
  17,   50,   26.290870,  -90.007211,            0
  18,   50,   26.289180,  -89.956310,            0
  19,   50,   26.287473,  -89.905410,            0
  20,   50,   26.285749,  -89.854512,            0
  21,   50,   26.284008,  -89.803616,            0
  22,   50,   26.282249,  -89.752721,            0
  23,   50,   26.280473,  -89.701827,            0
  24,   50,   26.278681,  -89.650935,            0
  25,   50,   26.276871,  -89.600044,            0
  26,   50,   26.275044,  -89.549155,            0
  27,   50,   26.273199,  -89.498268,            0
  28,   50,   26.271338,  -89.447382,            0
  29,   50,   26.269460,  -89.396497,            0
  30,   50,   26.267564,  -89.345614,            0
  31,   50,   26.265652,  -89.294733,            0
  32,   50,   26.263722,  -89.243853,            0
  33,   50,   26.261775,  -89.192975,            0
  34,   50,   26.259811,  -89.142099,            0
  35,   50,   26.257830,  -89.091224,            0
  36,   50,   26.255831,  -89.040351,            0
  37,   50,   26.253816,  -88.989480,            0
  38,   50,   26.251783,  -88.938610,            0
  39,   50,   26.249734,  -88.887742,            0
  40,   50,   26.247667,  -88.836876,            0
  41,   50,   26.245583,  -88.786011,            0
  42,   50,   26.243482,  -88.735149,            0
  43,   50,   26.241364,  -88.684287,            0
  44,   50,   26.239229,  -88.633428,            0
  45,   50,   26.237076,  -88.582571,            0
  46,   50,   26.234907,  -88.531715,            0
  47,   50,   26.232720,  -88.480861,            0
  48,   50,   26.230517,  -88.430009,            0
  49,   50,   26.228296,  -88.379159,            0
  50,   50,   26.226058,  -88.328311,            0
  51,   50,   26.223803,  -88.277465,            0
  52,   50,   26.221531,  -88.226620,            0
  53,   50,   26.219241,  -88.175777,            0
  54,   50,   26.216935,  -88.124937,            0
  55,   50,   26.214612,  -88.074098,            0
  56,   50,   26.212271,  -88.023261,            0
  57,   50,   26.209913,  -87.972426,            0
  58,   50,   26.207539,  -87.921594,            0
  59,   50,   26.205147,  -87.870763,            0
  60,   50,   26.202738,  -87.819934,            0
  61,   50,   26.200312,  -87.769107,            0
  62,   50,   26.197869,  -87.718282,            0
  63,   50,   26.195408,  -87.667459,            0
  64,   50,   26.192931,  -87.616639,            0
  65,   50,   26.190437,  -87.565820,            0
  66,   50,   26.187925,  -87.515004,            0
  67,   50,   26.185396,  -87.464189,            0
  68,   50,   26.182851,  -87.413377,            0
  69,   50,   26.180288,  -87.362567,            0
  70,   50,   26.177708,  -87.311759,            0
  71,   50,   26.175111,  -87.260953,            0
  72,   50,   26.172497,  -87.210149,            0
  73,   50,   26.169866,  -87.159348,            0
  74,   50,   26.167217,  -87.108549,            0
  75,   50,   26.164552,  -87.057752,            0
  76,   50,   26.161869,  -87.006957,            0
  77,   50,   26.159170,  -86.956164,            0
  78,   50,   26.156453,  -86.905374,            0
  79,   50,   26.153720,  -86.854586,            0
  80,   50,   26.150969,  -86.803800,            0
  81,   50,   26.148201,  -86.753017,            0
  82,   50,   26.145416,  -86.702235,            0
  83,   50,   26.142614,  -86.651457,            0
  84,   50,   26.139795,  -86.600680,            0
  85,   50,   26.136959,  -86.549906,            0
  86,   50,   26.134106,  -86.499134,            0
  87,   50,   26.131235,  -86.448365,            0
  88,   50,   26.128348,  -86.397598,            0
  89,   50,   26.125444,  -86.346834,            0
  90,   50,   26.122522,  -86.296071,            0
  91,   50,   26.119583,  -86.245312,            0
  92,   50,   26.116628,  -86.194555,            0
  93,   50,   26.113655,  -86.143800,            0
  94,   50,   26.110665,  -86.093048,            0
  95,   50,   26.107659,  -86.042298,            0
  96,   50,   26.104635,  -85.991551,            0
  97,   50,   26.101594,  -85.940806,            0
  98,   50,   26.098536,  -85.890064,            0
  99,   50,   26.095461,  -85.839324,            0
 100,   50,   26.092369,  -85.788587,            0
 101,   50,   26.089259,  -85.737853,            0
 102,   50,   26.086133,  -85.687121,            0
 103,   50,   26.082990,  -85.636392,            0
 104,   50,   26.079829,  -85.585665,            0
 105,   50,   26.076652,  -85.534941,            0
 106,   50,   26.073458,  -85.484220,            0
 107,   50,   26.070246,  -85.433501,            0
 108,   50,   26.067018,  -85.382785,            0
 109,   50,   26.063772,  -85.332072,            0
 110,   50,   26.060509,  -85.281361,            0
 111,   50,   26.057230,  -85.230654,            0
 112,   50,   26.053933,  -85.179949,            0
 113,   50,   26.050619,  -85.129246,            0
 114,   50,   26.047289,  -85.078547,            0
 115,   50,   26.043941,  -85.027850,            0
 116,   50,   26.040576,  -84.977156,            0
 117,   50,   26.037194,  -84.926465,            0
 118,   50,   26.033795,  -84.875776,            0
 119,   50,   26.030379,  -84.825091,            0
 120,   50,   26.026946,  -84.774408,            0
 121,   50,   26.023496,  -84.723728,            0
 122,   50,   26.020029,  -84.673051,            0
 123,   50,   26.016545,  -84.622377,            0
 124,   50,   26.013044,  -84.571706,            0
 125,   50,   26.009526,  -84.521038,            0
 126,   50,   26.005991,  -84.470373,            0
 127,   50,   26.002439,  -84.419710,            0
 128,   50,   25.998870,  -84.369051,            0
 129,   50,   25.995283,  -84.318394,            0
 130,   50,   25.991680,  -84.267741,            0
 131,   50,   25.988060,  -84.217091,            0
 132,   50,   25.984423,  -84.166443,            0
 133,   50,   25.980768,  -84.115799,            0
 134,   50,   25.977097,  -84.065157,            0
 135,   50,   25.973409,  -84.014519,            0
 136,   50,   25.969704,  -83.963884,            0
 137,   50,   25.965981,  -83.913252,            0
 138,   50,   25.962242,  -83.862623,            0
 139,   50,   25.958486,  -83.811997,            0
 140,   50,   25.954713,  -83.761374,            0
 141,   50,   25.950922,  -83.710755,            0
 142,   50,   25.947115,  -83.660138,            0
 143,   50,   25.943291,  -83.609525,            0
 144,   50,   25.939450,  -83.558915,            0
 145,   50,   25.935591,  -83.508308,            0
 146,   50,   25.931716,  -83.457704,            0
 147,   50,   25.927824,  -83.407103,            0
 148,   50,   25.923915,  -83.356506,            0
 149,   50,   25.919988,  -83.305912,            0
 150,   50,   25.916045,  -83.255321,            0
 151,   50,   25.912085,  -83.204734,            0
 152,   50,   25.908108,  -83.154150,            0
 153,   50,   25.904114,  -83.103569,            0
 154,   50,   25.900103,  -83.052991,            0
 155,   50,   25.896075,  -83.002417,            0
 156,   50,   25.892029,  -82.951846,            0
 157,   50,   25.887967,  -82.901279,            0
 158,   50,   25.883888,  -82.850715,            0
 159,   50,   25.879792,  -82.800154,            0
 160,   50,   25.875680,  -82.749597,            0
 161,   50,   25.871550,  -82.699043,            0
 162,   50,   25.867403,  -82.648492,            0
 163,   50,   25.863239,  -82.597945,            0
 164,   50,   25.859058,  -82.547402,            0
 165,   50,   25.854860,  -82.496861,            0
 166,   50,   25.850646,  -82.446325,            0
 167,   50,   25.846414,  -82.395792,            0
 168,   50,   25.842165,  -82.345262,            0
 169,   50,   25.837900,  -82.294736,            0
 170,   50,   25.833617,  -82.244213,            0
 171,   50,   25.829318,  -82.193694,            0
 172,   50,   25.825001,  -82.143179,            0
 173,   50,   25.820668,  -82.092667,            0
 174,   50,   25.816317,  -82.042159,            0
 175,   50,   25.811950,  -81.991654,            0
 176,   50,   25.807566,  -81.941153,            0
 177,   50,   25.803165,  -81.890656,            0
 178,   50,   25.798747,  -81.840162,            0
 179,   50,   25.794312,  -81.789672,            0
 180,   50,   25.789860,  -81.739186,            0
 181,   50,   25.785391,  -81.688703,            0
 182,   50,   25.780905,  -81.638224,            0
 183,   50,   25.776402,  -81.587748,            0
 184,   50,   25.771883,  -81.537277,            0
 185,   50,   25.767346,  -81.486809,            0
 186,   50,   25.762793,  -81.436345,            0
 187,   50,   25.758222,  -81.385885,            0
 188,   50,   25.753635,  -81.335428,            0
 189,   50,   25.749030,  -81.284975,            0
 190,   50,   25.744409,  -81.234527,            0
 191,   50,   25.739771,  -81.184081,            0
 192,   50,   25.735116,  -81.133640,            0
 193,   50,   25.730444,  -81.083203,            0
 194,   50,   25.725755,  -81.032769,            0
 195,   50,   25.721050,  -80.982340,            0
 196,   50,   25.716327,  -80.931914,            0
 197,   50,   25.711587,  -80.881492,            0
 198,   50,   25.706831,  -80.831074,            0
 199,   50,   25.702058,  -80.780660,            0
 200,   50,   25.697267,  -80.730250,            0
 201,   50,   25.692460,  -80.679844,            0
 202,   50,   25.687636,  -80.629442,            0
 203,   50,   25.682795,  -80.579044,            0
 204,   50,   25.677938,  -80.528650,            0
 205,   50,   25.673063,  -80.478259,            0
 206,   50,   25.668171,  -80.427873,            0
 207,   50,   25.663263,  -80.377491,            0
 208,   50,   25.658338,  -80.327113,            0
 209,   50,   25.653395,  -80.276739,            0
 210,   50,   25.648436,  -80.226370,            0
 211,   50,   25.643460,  -80.176004,            0
 212,   50,   25.638468,  -80.125642,            0
 213,   50,   25.633458,  -80.075285,            0
 214,   50,   25.628431,  -80.024931,            0
 215,   50,   25.623388,  -79.974582,            0
 216,   50,   25.618328,  -79.924237,            0
 217,   50,   25.613250,  -79.873896,            0
 218,   50,   25.608156,  -79.823559,            0
 219,   50,   25.603045,  -79.773227,            0
 220,   50,   25.597918,  -79.722899,            0
 221,   50,   25.592773,  -79.672575,            0
 222,   50,   25.587612,  -79.622255,            0
 223,   50,   25.582433,  -79.571939,            0
 224,   50,   25.577238,  -79.521628,            0
 225,   50,   25.572026,  -79.471321,            0
 226,   50,   25.566798,  -79.421018,            0
 227,   50,   25.561552,  -79.370720,            0
 228,   50,   25.556289,  -79.320426,            0
 229,   50,   25.551010,  -79.270136,            0
 230,   50,   25.545714,  -79.219850,            0
 231,   50,   25.540401,  -79.169569,            0
 232,   50,   25.535071,  -79.119293,            0
 233,   50,   25.529725,  -79.069020,            0
 234,   50,   25.524361,  -79.018752,            0
 235,   50,   25.518981,  -78.968489,            0
 236,   50,   25.513584,  -78.918230,            0
 237,   50,   25.508170,  -78.867975,            0
 238,   50,   25.502739,  -78.817725,            0
 239,   50,   25.497291,  -78.767479,            0
 240,   50,   25.491827,  -78.717238,            0
 241,   50,   25.486346,  -78.667002,            0
 242,   50,   25.480848,  -78.616769,            0
 243,   50,   25.475333,  -78.566542,            0
   1,   51,   26.361224,  -90.820236,            0
   2,   51,   26.359807,  -90.769295,            0
   3,   51,   26.358374,  -90.718355,            0
   4,   51,   26.356923,  -90.667417,            0
   5,   51,   26.355456,  -90.616480,            0
   6,   51,   26.353971,  -90.565544,            0
   7,   51,   26.352469,  -90.514609,            0
   8,   51,   26.350950,  -90.463676,            0
   9,   51,   26.349414,  -90.412744,            0
  10,   51,   26.347860,  -90.361813,            0
  11,   51,   26.346290,  -90.310883,            0
  12,   51,   26.344702,  -90.259955,            0
  13,   51,   26.343097,  -90.209028,            0
  14,   51,   26.341475,  -90.158103,            0
  15,   51,   26.339836,  -90.107179,            0
  16,   51,   26.338179,  -90.056256,            0
  17,   51,   26.336506,  -90.005334,            0
  18,   51,   26.334815,  -89.954415,            0
  19,   51,   26.333108,  -89.903496,            0
  20,   51,   26.331383,  -89.852579,            0
  21,   51,   26.329641,  -89.801663,            0
  22,   51,   26.327882,  -89.750749,            0
  23,   51,   26.326105,  -89.699836,            0
  24,   51,   26.324312,  -89.648925,            0
  25,   51,   26.322501,  -89.598015,            0
  26,   51,   26.320674,  -89.547107,            0
  27,   51,   26.318829,  -89.496201,            0
  28,   51,   26.316967,  -89.445296,            0
  29,   51,   26.315088,  -89.394392,            0
  30,   51,   26.313192,  -89.343490,            0
  31,   51,   26.311278,  -89.292590,            0
  32,   51,   26.309348,  -89.241691,            0
  33,   51,   26.307400,  -89.190794,            0
  34,   51,   26.305435,  -89.139899,            0
  35,   51,   26.303454,  -89.089005,            0
  36,   51,   26.301455,  -89.038113,            0
  37,   51,   26.299438,  -88.987222,            0
  38,   51,   26.297405,  -88.936333,            0
  39,   51,   26.295355,  -88.885446,            0
  40,   51,   26.293287,  -88.834561,            0
  41,   51,   26.291203,  -88.783677,            0
  42,   51,   26.289101,  -88.732796,            0
  43,   51,   26.286982,  -88.681916,            0
  44,   51,   26.284846,  -88.631037,            0
  45,   51,   26.282693,  -88.580161,            0
  46,   51,   26.280523,  -88.529286,            0
  47,   51,   26.278335,  -88.478413,            0
  48,   51,   26.276131,  -88.427542,            0
  49,   51,   26.273909,  -88.376673,            0
  50,   51,   26.271670,  -88.325806,            0
  51,   51,   26.269415,  -88.274940,            0
  52,   51,   26.267142,  -88.224077,            0
  53,   51,   26.264852,  -88.173215,            0
  54,   51,   26.262544,  -88.122355,            0
  55,   51,   26.260220,  -88.071498,            0
  56,   51,   26.257879,  -88.020642,            0
  57,   51,   26.255520,  -87.969788,            0
  58,   51,   26.253145,  -87.918936,            0
  59,   51,   26.250752,  -87.868086,            0
  60,   51,   26.248342,  -87.817238,            0
  61,   51,   26.245915,  -87.766393,            0
  62,   51,   26.243471,  -87.715549,            0
  63,   51,   26.241010,  -87.664707,            0
  64,   51,   26.238532,  -87.613867,            0
  65,   51,   26.236036,  -87.563030,            0
  66,   51,   26.233524,  -87.512194,            0
  67,   51,   26.230994,  -87.461361,            0
  68,   51,   26.228448,  -87.410530,            0
  69,   51,   26.225884,  -87.359700,            0
  70,   51,   26.223303,  -87.308873,            0
  71,   51,   26.220705,  -87.258049,            0
  72,   51,   26.218090,  -87.207226,            0
  73,   51,   26.215458,  -87.156406,            0
  74,   51,   26.212809,  -87.105587,            0
  75,   51,   26.210142,  -87.054771,            0
  76,   51,   26.207459,  -87.003957,            0
  77,   51,   26.204759,  -86.953146,            0
  78,   51,   26.202041,  -86.902337,            0
  79,   51,   26.199306,  -86.851530,            0
  80,   51,   26.196555,  -86.800725,            0
  81,   51,   26.193786,  -86.749922,            0
  82,   51,   26.191000,  -86.699122,            0
  83,   51,   26.188197,  -86.648325,            0
  84,   51,   26.185377,  -86.597529,            0
  85,   51,   26.182540,  -86.546736,            0
  86,   51,   26.179685,  -86.495945,            0
  87,   51,   26.176814,  -86.445157,            0
  88,   51,   26.173926,  -86.394371,            0
  89,   51,   26.171020,  -86.343588,            0
  90,   51,   26.168098,  -86.292807,            0
  91,   51,   26.165158,  -86.242028,            0
  92,   51,   26.162201,  -86.191252,            0
  93,   51,   26.159227,  -86.140478,            0
  94,   51,   26.156237,  -86.089707,            0
  95,   51,   26.153229,  -86.038939,            0
  96,   51,   26.150204,  -85.988173,            0
  97,   51,   26.147162,  -85.937409,            0
  98,   51,   26.144103,  -85.886648,            0
  99,   51,   26.141026,  -85.835889,            0
 100,   51,   26.137933,  -85.785133,            0
 101,   51,   26.134823,  -85.734380,            0
 102,   51,   26.131696,  -85.683629,            0
 103,   51,   26.128551,  -85.632881,            0
 104,   51,   26.125390,  -85.582136,            0
 105,   51,   26.122211,  -85.531393,            0
 106,   51,   26.119016,  -85.480653,            0
 107,   51,   26.115803,  -85.429915,            0
 108,   51,   26.112573,  -85.379180,            0
 109,   51,   26.109326,  -85.328448,            0
 110,   51,   26.106063,  -85.277719,            0
 111,   51,   26.102782,  -85.226992,            0
 112,   51,   26.099484,  -85.176268,            0
 113,   51,   26.096169,  -85.125547,            0
 114,   51,   26.092837,  -85.074828,            0
 115,   51,   26.089488,  -85.024113,            0
 116,   51,   26.086122,  -84.973400,            0
 117,   51,   26.082739,  -84.922690,            0
 118,   51,   26.079339,  -84.871983,            0
 119,   51,   26.075922,  -84.821278,            0
 120,   51,   26.072487,  -84.770577,            0
 121,   51,   26.069036,  -84.719878,            0
 122,   51,   26.065568,  -84.669182,            0
 123,   51,   26.062083,  -84.618489,            0
 124,   51,   26.058580,  -84.567799,            0
 125,   51,   26.055061,  -84.517112,            0
 126,   51,   26.051524,  -84.466428,            0
 127,   51,   26.047971,  -84.415747,            0
 128,   51,   26.044401,  -84.365069,            0
 129,   51,   26.040813,  -84.314394,            0
 130,   51,   26.037209,  -84.263721,            0
 131,   51,   26.033587,  -84.213052,            0
 132,   51,   26.029949,  -84.162386,            0
 133,   51,   26.026293,  -84.111723,            0
 134,   51,   26.022620,  -84.061063,            0
 135,   51,   26.018931,  -84.010406,            0
 136,   51,   26.015224,  -83.959752,            0
 137,   51,   26.011501,  -83.909101,            0
 138,   51,   26.007760,  -83.858453,            0
 139,   51,   26.004002,  -83.807808,            0
 140,   51,   26.000228,  -83.757167,            0
 141,   51,   25.996436,  -83.706528,            0
 142,   51,   25.992628,  -83.655893,            0
 143,   51,   25.988802,  -83.605261,            0
 144,   51,   25.984959,  -83.554632,            0
 145,   51,   25.981100,  -83.504006,            0
 146,   51,   25.977223,  -83.453384,            0
 147,   51,   25.973329,  -83.402765,            0
 148,   51,   25.969419,  -83.352149,            0
 149,   51,   25.965491,  -83.301536,            0
 150,   51,   25.961546,  -83.250926,            0
 151,   51,   25.957585,  -83.200320,            0
 152,   51,   25.953606,  -83.149717,            0
 153,   51,   25.949611,  -83.099118,            0
 154,   51,   25.945598,  -83.048521,            0
 155,   51,   25.941569,  -82.997928,            0
 156,   51,   25.937522,  -82.947339,            0
 157,   51,   25.933459,  -82.896753,            0
 158,   51,   25.929378,  -82.846170,            0
 159,   51,   25.925281,  -82.795590,            0
 160,   51,   25.921166,  -82.745014,            0
 161,   51,   25.917035,  -82.694442,            0
 162,   51,   25.912886,  -82.643872,            0
 163,   51,   25.908721,  -82.593307,            0
 164,   51,   25.904539,  -82.542744,            0
 165,   51,   25.900340,  -82.492186,            0
 166,   51,   25.896123,  -82.441630,            0
 167,   51,   25.891890,  -82.391078,            0
 168,   51,   25.887640,  -82.340530,            0
 169,   51,   25.883373,  -82.289985,            0
 170,   51,   25.879089,  -82.239444,            0
 171,   51,   25.874788,  -82.188907,            0
 172,   51,   25.870470,  -82.138372,            0
 173,   51,   25.866135,  -82.087842,            0
 174,   51,   25.861783,  -82.037315,            0
 175,   51,   25.857414,  -81.986792,            0
 176,   51,   25.853028,  -81.936272,            0
 177,   51,   25.848625,  -81.885756,            0
 178,   51,   25.844206,  -81.835244,            0
 179,   51,   25.839769,  -81.784735,            0
 180,   51,   25.835316,  -81.734230,            0
 181,   51,   25.830845,  -81.683728,            0
 182,   51,   25.826358,  -81.633231,            0
 183,   51,   25.821853,  -81.582737,            0
 184,   51,   25.817332,  -81.532247,            0
 185,   51,   25.812794,  -81.481760,            0
 186,   51,   25.808238,  -81.431278,            0
 187,   51,   25.803666,  -81.380799,            0
 188,   51,   25.799077,  -81.330324,            0
 189,   51,   25.794471,  -81.279852,            0
